trip_id,driver_id,date,duration_seconds,distance_meters,city
T-2698,D-54,2018-09-22,1525,13515.04295244465,Atlanta (GA)
T-2699,D-54,2019-01-11,650,8108.345661507018,Atlanta (GA)
T-2700,D-54,2019-01-06,2627,48377.17591155348,Atlanta (GA)
T-2701,D-55,2017-11-13,367,10263.268418523054,Atlanta (GA)
T-2702,D-55,2017-11-18,1114,15881.339462875028,Atlanta (GA)
T-2703,D-55,2017-10-24,1138,10904.87567476405,Atlanta (GA)
T-2704,D-55,2017-11-05,320,4990.233708638108,Atlanta (GA)
T-2705,D-55,2017-10-08,747,6734.545051484195,Atlanta (GA)
T-2706,D-55,2017-11-01,608,9958.077360642948,Atlanta (GA)
T-2707,D-55,2017-11-06,1061,13533.586880826428,Atlanta (GA)
T-2708,D-55,2018-01-05,1012,8113.832955338374,Atlanta (GA)
T-2709,D-55,2017-12-18,892,13936.277156554348,Atlanta (GA)
T-2710,D-55,2017-11-09,1089,13752.948290301694,Atlanta (GA)
T-2711,D-55,2017-11-16,428,4665.063055941144,Atlanta (GA)
T-2712,D-55,2017-10-21,811,9376.27065827726,Atlanta (GA)
T-2713,D-55,2017-12-29,635,12705.932422806884,Atlanta (GA)
T-2714,D-55,2017-10-20,768,7965.743180587072,Atlanta (GA)
T-2715,D-55,2017-11-16,1263,13910.739810596033,Atlanta (GA)
T-2716,D-55,2018-01-21,344,4671.721570167174,Atlanta (GA)
T-2717,D-55,2017-12-14,783,12323.106837466934,Atlanta (GA)
T-2718,D-55,2017-11-02,1012,14191.860789075185,Atlanta (GA)
T-2719,D-55,2018-01-09,392,5919.200075589499,Atlanta (GA)
T-2720,D-55,2017-11-29,348,5567.845059050718,Atlanta (GA)
T-2721,D-55,2018-01-09,1045,11230.933886422656,Atlanta (GA)
T-2722,D-55,2017-12-19,1213,8503.6159730168,Atlanta (GA)
T-2723,D-55,2017-10-19,1131,10214.71237732585,Atlanta (GA)
T-2724,D-55,2018-01-08,346,5852.139675722207,Atlanta (GA)
T-2725,D-55,2017-11-16,1009,8396.249494885073,Atlanta (GA)
T-2726,D-55,2017-10-31,547,7046.653967234293,Atlanta (GA)
T-2727,D-55,2017-12-27,746,12170.899322803856,Atlanta (GA)
T-2728,D-55,2017-10-27,929,9918.320826980247,Atlanta (GA)
T-2729,D-55,2018-01-02,814,16156.11719034954,Atlanta (GA)
T-2730,D-55,2018-01-02,769,12920.474992878748,Atlanta (GA)
T-2731,D-55,2017-10-23,818,11860.004546907378,Atlanta (GA)
T-2732,D-55,2018-01-10,917,12828.38399612803,Atlanta (GA)
T-2733,D-55,2017-11-10,779,16462.23699519595,Atlanta (GA)
T-2734,D-55,2018-01-07,347,6188.159127502871,Atlanta (GA)
T-2735,D-55,2017-12-05,872,13452.537498943091,Atlanta (GA)
T-2736,D-55,2017-11-22,868,9610.14892030646,Atlanta (GA)
T-2737,D-55,2017-10-05,1138,14205.39886944216,Atlanta (GA)
T-2738,D-55,2018-01-22,305,5796.549108196378,Atlanta (GA)
T-2739,D-55,2018-01-25,934,13733.026240338424,Atlanta (GA)
T-2740,D-55,2017-12-25,657,13804.111464025997,Atlanta (GA)
T-2741,D-55,2017-11-20,842,13805.545400276387,Atlanta (GA)
T-2742,D-55,2017-10-05,651,8947.256715209749,Atlanta (GA)
T-2743,D-55,2018-01-19,1272,10119.677634171028,Atlanta (GA)
T-2744,D-55,2017-12-19,702,11924.423758618335,Atlanta (GA)
T-2745,D-55,2017-10-13,727,12730.513029662185,Atlanta (GA)
T-2746,D-55,2017-11-05,5177,157745.5424352745,Atlanta (GA)
T-2747,D-55,2018-01-15,576,12063.3174754815,Atlanta (GA)
T-2748,D-55,2017-11-01,385,6745.4304932042005,Atlanta (GA)
T-2749,D-55,2017-10-16,1064,13527.610674220768,Atlanta (GA)
T-2750,D-55,2017-12-13,321,6510.458876930403,Atlanta (GA)
T-2751,D-56,2018-08-15,1416,38172.79088875249,Atlanta (GA)
T-2752,D-56,2018-09-27,473,3212.211145033425,Atlanta (GA)
T-2753,D-56,2018-11-18,441,2869.595106053068,Atlanta (GA)
T-2754,D-56,2018-08-22,369,2389.8829141342194,Atlanta (GA)
T-2755,D-56,2018-09-11,439,4502.109109612398,Atlanta (GA)
T-2756,D-56,2018-11-13,1079,4539.969396145954,Atlanta (GA)
T-2757,D-56,2018-07-21,1469,39215.446547506624,Atlanta (GA)
T-2758,D-56,2018-09-25,530,4291.611484614736,Atlanta (GA)
T-2759,D-56,2018-10-02,327,3265.224289886034,Atlanta (GA)
T-2760,D-56,2018-08-21,343,2777.9890928634804,Atlanta (GA)
T-2761,D-56,2018-10-09,408,2478.0333579952344,Atlanta (GA)
T-2762,D-56,2018-07-25,319,2448.1093457441016,Atlanta (GA)
T-2763,D-56,2018-08-17,1044,18886.886700872856,Atlanta (GA)
T-2764,D-56,2018-09-13,1293,7441.602929847318,Atlanta (GA)
T-2765,D-56,2018-08-12,327,3228.508621421047,Atlanta (GA)
T-2766,D-56,2018-07-30,350,2974.675106193463,Atlanta (GA)
T-2767,D-56,2018-11-16,1181,34761.436503538884,Atlanta (GA)
T-2768,D-56,2018-08-21,519,3637.105593840868,Atlanta (GA)
T-2769,D-56,2018-10-14,376,10069.82360421582,Atlanta (GA)
T-2770,D-56,2018-10-28,461,4860.7942415567,Atlanta (GA)
T-2771,D-56,2018-09-26,836,3261.887523358356,Atlanta (GA)
T-2772,D-56,2018-07-13,1456,38568.80724873921,Atlanta (GA)
T-2773,D-56,2018-07-28,2440,73815.92091139825,Atlanta (GA)
T-2774,D-56,2018-09-18,461,4772.184017714473,Atlanta (GA)
T-2775,D-56,2018-07-24,1010,14547.939158582094,Atlanta (GA)
T-2776,D-56,2018-09-13,663,7608.810348528604,Atlanta (GA)
T-2777,D-56,2018-09-27,381,3486.094036677014,Atlanta (GA)
T-2778,D-56,2018-08-16,872,14203.41333301692,Atlanta (GA)
T-2779,D-56,2018-10-01,835,4007.234357682461,Atlanta (GA)
T-2780,D-56,2018-09-02,347,6934.350279696933,Atlanta (GA)
T-2781,D-56,2018-09-08,1355,38252.817020773655,Atlanta (GA)
T-2782,D-56,2018-08-28,316,3604.181926821493,Atlanta (GA)
T-2783,D-56,2018-07-20,617,14562.90231185066,Atlanta (GA)
T-2784,D-56,2018-10-06,3748,117590.32351086024,Atlanta (GA)
T-2785,D-56,2018-08-22,448,3789.1710692642528,Atlanta (GA)
T-2786,D-56,2018-09-23,404,4051.5563051113577,Atlanta (GA)
T-2787,D-56,2018-09-30,607,3477.7186503336293,Atlanta (GA)
T-2788,D-56,2018-11-18,330,3161.2310028761344,Atlanta (GA)
T-2789,D-56,2018-09-29,517,6611.64192637522,Atlanta (GA)
T-2790,D-56,2018-07-14,1494,38911.11629586928,Atlanta (GA)
T-2791,D-56,2018-07-27,547,3881.176974056146,Atlanta (GA)
T-2792,D-56,2018-11-10,1486,39060.8556775229,Atlanta (GA)
T-2793,D-56,2018-09-06,422,3716.48066917847,Atlanta (GA)
T-2794,D-56,2018-10-11,574,11090.200135453464,Atlanta (GA)
T-2795,D-56,2018-10-05,429,4693.694834465978,Atlanta (GA)
T-2796,D-56,2018-07-21,891,7667.044136647492,Atlanta (GA)
T-2797,D-56,2018-08-31,1005,23791.646966333003,Atlanta (GA)
T-2798,D-56,2018-09-19,333,2711.165230730982,Atlanta (GA)
T-2799,D-56,2018-11-17,1249,37806.40983946951,Atlanta (GA)
T-2800,D-56,2018-09-29,392,7070.041586896039,Atlanta (GA)
T-2801,D-57,2018-08-24,1519,30681.2355033846,Atlanta (GA)
T-2802,D-57,2018-07-20,1762,41754.44465600403,Atlanta (GA)
T-2803,D-57,2018-09-06,1774,24685.37298250215,Atlanta (GA)
T-2804,D-57,2018-08-26,1223,13382.230732699369,Atlanta (GA)
T-2805,D-57,2018-09-29,348,8097.579378283551,Atlanta (GA)
T-2806,D-57,2018-08-16,1288,24337.299610674287,Atlanta (GA)
T-2807,D-57,2018-07-28,518,7874.477601481928,Atlanta (GA)
T-2808,D-57,2018-09-07,1631,24590.579367001075,Atlanta (GA)
T-2809,D-57,2018-09-02,1982,33629.47240255641,Atlanta (GA)
T-2810,D-57,2018-10-18,1341,25387.870655135783,Atlanta (GA)
T-2811,D-57,2018-08-06,1114,27328.573763858552,Atlanta (GA)
T-2812,D-57,2018-07-21,1597,41413.9335887179,Atlanta (GA)
T-2813,D-57,2018-08-17,1511,19042.651772471785,Atlanta (GA)
T-2814,D-57,2018-08-26,512,4799.983790902193,Atlanta (GA)
T-2815,D-57,2018-07-19,1829,43541.60142032554,Atlanta (GA)
T-2816,D-57,2018-08-31,1311,24404.832039149307,Atlanta (GA)
T-2817,D-57,2018-08-08,1701,13783.72476014448,Atlanta (GA)
T-2818,D-57,2018-08-26,942,21952.50995118099,Atlanta (GA)
T-2819,D-57,2018-10-19,1052,24728.64143539824,Atlanta (GA)
T-2820,D-57,2018-10-11,1280,25193.61038992916,Atlanta (GA)
T-2821,D-57,2018-08-31,1375,25722.07225921309,Atlanta (GA)
T-2822,D-57,2018-08-06,1884,17857.576270088422,Atlanta (GA)
T-2823,D-57,2018-07-23,1649,16877.71316016116,Atlanta (GA)
T-2824,D-57,2018-08-17,1164,12911.506831106502,Atlanta (GA)
T-2825,D-57,2018-08-08,817,13660.408574418418,Atlanta (GA)
T-2826,D-57,2018-07-22,662,9951.87893505032,Atlanta (GA)
T-2827,D-57,2018-10-06,1157,31641.83342146862,Atlanta (GA)
T-2828,D-57,2018-10-23,1023,13279.410940495796,Atlanta (GA)
T-2829,D-57,2018-09-09,1123,23145.940334606752,Atlanta (GA)
T-2830,D-57,2018-10-11,2009,25793.14422155889,Atlanta (GA)
T-2831,D-57,2018-08-26,954,11374.22545173878,Atlanta (GA)
T-2832,D-57,2018-08-10,1538,25203.571671198777,Atlanta (GA)
T-2833,D-57,2018-09-08,451,6417.3763269790825,Atlanta (GA)
T-2834,D-57,2018-08-03,1768,15784.826258166164,Atlanta (GA)
T-2835,D-57,2018-09-18,2238,51489.8078391052,Atlanta (GA)
T-2836,D-57,2018-08-04,502,8596.372772781255,Atlanta (GA)
T-2837,D-57,2018-08-16,1754,22192.801948066408,Atlanta (GA)
T-2838,D-57,2018-09-03,1866,33890.941766589254,Atlanta (GA)
T-2839,D-57,2018-08-02,1788,17689.439204662507,Atlanta (GA)
T-2840,D-57,2018-09-20,1448,24081.65544896017,Atlanta (GA)
T-2841,D-57,2018-09-15,710,10349.983292674651,Atlanta (GA)
T-2842,D-57,2018-08-18,414,5561.150320595101,Atlanta (GA)
T-2843,D-57,2018-09-14,1456,26326.550021626208,Atlanta (GA)
T-2844,D-57,2018-09-17,2422,58310.41030269304,Atlanta (GA)
T-2845,D-57,2018-10-13,346,4065.042865855763,Atlanta (GA)
T-2846,D-57,2018-09-07,1523,24500.79354192033,Atlanta (GA)
T-2847,D-57,2018-07-20,1492,37467.220518593866,Atlanta (GA)
T-2848,D-57,2018-09-09,616,13278.521345526757,Atlanta (GA)
T-2849,D-57,2018-08-30,1102,17957.29616525741,Atlanta (GA)
T-2850,D-57,2018-09-09,318,4434.222010681367,Atlanta (GA)
T-2851,D-58,2018-09-16,1386,29075.68682894832,Atlanta (GA)
T-2852,D-58,2018-09-14,1269,33774.49442970884,Atlanta (GA)
T-2853,D-58,2018-06-10,333,5247.430753401271,Atlanta (GA)
T-2854,D-58,2018-07-25,317,3997.444734465804,Atlanta (GA)
T-2855,D-58,2018-03-29,857,23355.503902922483,Atlanta (GA)
T-2856,D-58,2018-09-06,1279,27676.07434848472,Atlanta (GA)
T-2857,D-58,2018-08-16,1156,26812.418407843576,Atlanta (GA)
T-2858,D-58,2018-07-29,576,6235.706380515455,Atlanta (GA)
T-2859,D-58,2018-09-27,2038,41204.9030703424,Atlanta (GA)
T-2860,D-58,2018-04-23,998,25413.59371984302,Atlanta (GA)
T-2861,D-58,2018-06-03,339,6665.624282451193,Atlanta (GA)
T-2862,D-58,2018-10-28,975,26701.35523065512,Atlanta (GA)
T-2863,D-58,2018-04-19,1457,16934.10775593434,Atlanta (GA)
T-2864,D-58,2018-06-29,423,7417.139235204558,Atlanta (GA)
T-2865,D-58,2018-10-13,541,10351.072935715289,Atlanta (GA)
T-2866,D-58,2018-04-26,621,11474.120975795176,Atlanta (GA)
T-2867,D-58,2018-05-13,1064,22920.53860816227,Atlanta (GA)
T-2868,D-58,2018-04-20,516,8902.893245499177,Atlanta (GA)
T-2869,D-58,2018-06-27,487,5564.209161237532,Atlanta (GA)
T-2870,D-58,2018-11-23,697,13918.538995682557,Atlanta (GA)
T-2871,D-58,2018-07-19,849,17125.907731767296,Atlanta (GA)
T-2872,D-58,2018-09-11,603,12321.007585895652,Atlanta (GA)
T-2873,D-58,2018-09-19,329,4212.115603403225,Atlanta (GA)
T-2874,D-58,2018-07-16,882,26088.238410036287,Atlanta (GA)
T-2875,D-58,2018-08-19,399,3409.34049234055,Atlanta (GA)
T-2876,D-58,2018-10-01,1726,36937.1976866438,Atlanta (GA)
T-2877,D-58,2018-04-16,760,24000.73645638385,Atlanta (GA)
T-2878,D-58,2018-10-31,1049,25038.088144941165,Atlanta (GA)
T-2879,D-58,2018-09-09,1243,19339.928471096475,Atlanta (GA)
T-2880,D-58,2018-07-11,670,9460.612711950129,Atlanta (GA)
T-2881,D-58,2018-04-05,693,13834.661558877247,Atlanta (GA)
T-2882,D-58,2018-04-15,1293,29454.342362696072,Atlanta (GA)
T-2883,D-58,2018-10-13,458,8544.232590811202,Atlanta (GA)
T-2884,D-58,2018-11-23,602,11765.08101277261,Atlanta (GA)
T-2885,D-58,2018-04-28,1522,23167.806574400205,Atlanta (GA)
T-2886,D-58,2018-06-27,473,6373.590648225071,Atlanta (GA)
T-2887,D-58,2018-08-29,865,27160.455294106607,Atlanta (GA)
T-2888,D-58,2018-05-13,1125,26959.73960206201,Atlanta (GA)
T-2889,D-58,2018-07-30,1107,26988.844353600463,Atlanta (GA)
T-2890,D-58,2018-10-10,1659,40523.75272105605,Atlanta (GA)
T-2891,D-58,2018-11-08,1805,26516.941355508803,Atlanta (GA)
T-2892,D-58,2018-08-19,1038,23298.480333393043,Atlanta (GA)
T-2893,D-58,2018-08-08,301,5833.722171436606,Atlanta (GA)
T-2894,D-58,2018-05-16,1959,30577.343783929315,Atlanta (GA)
T-2895,D-58,2018-07-08,1185,34935.841194129025,Atlanta (GA)
T-2896,D-58,2018-10-10,358,6340.163349762441,Atlanta (GA)
T-2897,D-58,2018-07-11,1111,25850.056388918973,Atlanta (GA)
T-2898,D-58,2018-04-16,1568,38261.09765591319,Atlanta (GA)
T-2899,D-58,2018-10-15,1390,29261.14119094879,Atlanta (GA)
T-2900,D-58,2018-10-19,1138,26108.185520255192,Atlanta (GA)
T-2901,D-59,2019-02-14,4384,72777.66704169287,Atlanta (GA)
T-2902,D-59,2019-02-21,2886,68349.09553248764,Atlanta (GA)
T-2903,D-59,2019-02-16,2924,80880.66103278445,Atlanta (GA)
T-2904,D-59,2018-12-28,2602,68401.67360203623,Atlanta (GA)
T-2905,D-59,2018-12-20,3943,62226.752514028514,Atlanta (GA)
T-2906,D-59,2018-11-18,2507,53292.69308581967,Atlanta (GA)
T-2907,D-59,2019-01-29,2669,62867.22057189882,Atlanta (GA)
T-2908,D-59,2019-02-26,3372,65003.343941751744,Atlanta (GA)
T-2909,D-59,2018-11-19,2102,44104.59033698352,Atlanta (GA)
T-2910,D-59,2019-02-20,3002,65314.95757533754,Atlanta (GA)
T-2911,D-59,2018-12-29,301,6097.044686351504,Atlanta (GA)
T-2912,D-59,2018-12-27,3185,69595.87255059884,Atlanta (GA)
T-2913,D-59,2018-11-30,3532,62934.679157663326,Atlanta (GA)
T-2914,D-59,2018-12-29,483,5626.835635657719,Atlanta (GA)
T-2915,D-59,2019-02-18,2590,65093.65093349779,Atlanta (GA)
T-2916,D-59,2019-02-26,3463,62009.96676370596,Atlanta (GA)
T-2917,D-59,2019-02-09,2858,89143.17459284439,Atlanta (GA)
T-2918,D-59,2019-01-03,3295,69488.05663789934,Atlanta (GA)
T-2919,D-59,2019-02-16,1052,20907.973630204848,Atlanta (GA)
T-2920,D-59,2018-11-28,2871,67029.59551915227,Atlanta (GA)
T-2921,D-59,2018-11-08,2799,52806.68031707418,Atlanta (GA)
T-2922,D-59,2018-12-21,3881,64137.688108034905,Atlanta (GA)
T-2923,D-59,2018-11-26,2769,65128.82623689477,Atlanta (GA)
T-2924,D-59,2019-01-17,3347,67164.45222981299,Atlanta (GA)
T-2925,D-59,2019-01-18,2726,67552.41766729919,Atlanta (GA)
T-2926,D-59,2019-01-15,3277,62455.66312675154,Atlanta (GA)
T-2927,D-59,2019-02-17,1795,52406.407390256114,Atlanta (GA)
T-2928,D-59,2019-02-19,3167,57635.18338812231,Atlanta (GA)
T-2929,D-59,2019-02-10,1681,18851.7424620034,Atlanta (GA)
T-2930,D-59,2018-11-15,3257,59482.416808488255,Atlanta (GA)
T-2931,D-59,2019-01-17,2458,49044.73945129458,Atlanta (GA)
T-2932,D-59,2018-11-25,1391,42259.02010370009,Atlanta (GA)
T-2933,D-59,2018-12-08,3260,89420.7308475069,Atlanta (GA)
T-2934,D-59,2019-02-07,2781,58765.41083438895,Atlanta (GA)
T-2935,D-59,2018-12-13,2637,58111.50301600548,Atlanta (GA)
T-2936,D-59,2019-02-16,2003,58762.9541969093,Atlanta (GA)
T-2937,D-59,2018-12-07,2539,64528.39634349512,Atlanta (GA)
T-2938,D-59,2019-02-03,3275,79009.60229356962,Atlanta (GA)
T-2939,D-59,2019-01-05,2747,88082.37228216795,Atlanta (GA)
T-2940,D-59,2019-02-19,3283,63212.069121603134,Atlanta (GA)
T-2941,D-59,2019-01-30,2143,30794.45217198973,Atlanta (GA)
T-2942,D-59,2019-02-17,1988,56675.566614896285,Atlanta (GA)
T-2943,D-59,2019-01-30,3607,64132.467913895016,Atlanta (GA)
T-2944,D-59,2018-12-11,3010,66681.17771560393,Atlanta (GA)
T-2945,D-59,2018-12-19,2937,65529.931939475246,Atlanta (GA)
T-2946,D-59,2019-01-05,2409,58605.87883144654,Atlanta (GA)
T-2947,D-59,2018-11-13,3075,61471.26818910414,Atlanta (GA)
T-2948,D-59,2019-02-10,3165,83921.67742221594,Atlanta (GA)
T-2949,D-59,2019-01-26,2517,61831.63621440901,Atlanta (GA)
T-2950,D-59,2019-01-08,3046,66262.67574692234,Atlanta (GA)
T-2951,D-60,2019-01-12,1154,23030.17833840677,Atlanta (GA)
T-2952,D-60,2018-10-13,2524,45708.77847964488,Atlanta (GA)
T-2953,D-60,2019-02-06,1022,14610.05756518565,Atlanta (GA)
T-2954,D-60,2019-01-14,786,7600.578645127601,Atlanta (GA)
T-2955,D-60,2018-11-21,1905,18687.787833795297,Atlanta (GA)
T-2956,D-60,2018-10-23,1637,23566.241936791757,Atlanta (GA)
T-2957,D-60,2018-09-14,2323,46536.24534281615,Atlanta (GA)
T-2958,D-60,2018-11-23,1466,24122.84432903971,Atlanta (GA)
T-2959,D-60,2019-02-14,1947,26851.0285920493,Atlanta (GA)
T-2960,D-60,2018-12-17,1086,17343.03788365525,Atlanta (GA)
T-2961,D-60,2019-01-30,1606,28376.63914356145,Atlanta (GA)
T-2962,D-60,2018-09-29,670,9601.509409092034,Atlanta (GA)
T-2963,D-60,2018-10-14,817,10990.2520096368,Atlanta (GA)
T-2964,D-60,2019-01-15,1924,26325.647846711217,Atlanta (GA)
T-2965,D-60,2019-01-02,1000,8183.50353332551,Atlanta (GA)
T-2966,D-60,2018-12-07,1059,14563.279182179338,Atlanta (GA)
T-2967,D-60,2019-01-08,1167,19003.856464573797,Atlanta (GA)
T-2968,D-60,2018-09-14,1815,42231.93914180769,Atlanta (GA)
T-2969,D-60,2018-09-20,353,5701.808973901062,Atlanta (GA)
T-2970,D-60,2018-08-28,1689,25501.781556753554,Atlanta (GA)
T-2971,D-60,2019-01-21,1230,19924.97951741445,Atlanta (GA)
T-2972,D-60,2019-02-21,543,4941.951608790879,Atlanta (GA)
T-2973,D-60,2019-01-31,1806,26875.55938300124,Atlanta (GA)
T-2974,D-60,2018-11-21,1102,15714.864317955084,Atlanta (GA)
T-2975,D-60,2018-09-06,1264,15521.53419854428,Atlanta (GA)
T-2976,D-60,2019-01-04,1880,37456.282162888165,Atlanta (GA)
T-2977,D-60,2019-02-04,401,7286.758326094233,Atlanta (GA)
T-2978,D-60,2018-11-03,891,13776.392266483868,Atlanta (GA)
T-2979,D-60,2018-10-11,2963,52829.62293859424,Atlanta (GA)
T-2980,D-60,2018-09-12,682,6100.675263110797,Atlanta (GA)
T-2981,D-60,2019-01-21,1290,13173.407336552147,Atlanta (GA)
T-2982,D-60,2018-11-10,426,4988.010153173784,Atlanta (GA)
T-2983,D-60,2018-12-25,1543,23947.38406100052,Atlanta (GA)
T-2984,D-60,2018-12-28,413,4392.286710432845,Atlanta (GA)
T-2985,D-60,2018-10-11,2868,50740.78294076709,Atlanta (GA)
T-2986,D-60,2019-01-30,1898,27639.80051456828,Atlanta (GA)
T-2987,D-60,2019-01-18,1422,19441.418111654573,Atlanta (GA)
T-2988,D-60,2019-01-31,2730,42089.65142641595,Atlanta (GA)
T-2989,D-60,2019-01-13,546,6831.988814461405,Atlanta (GA)
T-2990,D-60,2018-10-19,712,6874.28175311726,Atlanta (GA)
T-2991,D-60,2018-08-07,1313,25840.10755944717,Atlanta (GA)
T-2992,D-60,2018-10-13,2657,36206.52655728857,Atlanta (GA)
T-2993,D-60,2018-12-07,1101,14787.858369436504,Atlanta (GA)
T-2994,D-60,2018-09-18,778,13259.830656661165,Atlanta (GA)
T-2995,D-60,2019-02-18,1886,34282.16325149691,Atlanta (GA)
T-2996,D-60,2018-08-14,602,8476.718426328951,Atlanta (GA)
T-2997,D-60,2018-11-16,2144,17984.4064304103,Atlanta (GA)
T-2998,D-60,2018-12-10,1668,22929.816241638717,Atlanta (GA)
T-2999,D-60,2019-02-03,489,6329.061876919611,Atlanta (GA)
T-3000,D-60,2018-11-29,1844,22075.217183984696,Atlanta (GA)
T-3001,D-61,2018-01-15,1849,36097.20383623511,Atlanta (GA)
T-3002,D-61,2017-12-18,757,4350.953242518372,Atlanta (GA)
T-3003,D-61,2017-09-15,432,8146.048839925469,Atlanta (GA)
T-3004,D-61,2017-10-01,1080,13733.187773401794,Atlanta (GA)
T-3005,D-61,2017-12-16,303,9904.373957000138,Atlanta (GA)
T-3006,D-61,2017-11-09,683,15527.583310402764,Atlanta (GA)
T-3007,D-61,2017-09-16,926,15815.725671791974,Atlanta (GA)
T-3008,D-61,2017-09-19,1739,22780.372070894377,Atlanta (GA)
T-3009,D-61,2017-12-23,818,19060.21051433618,Atlanta (GA)
T-3010,D-61,2017-08-22,478,12594.76783648897,Atlanta (GA)
T-3011,D-61,2017-12-17,496,9703.603221462894,Atlanta (GA)
T-3012,D-61,2017-12-22,3476,39116.53132651233,Atlanta (GA)
T-3013,D-61,2017-09-30,587,12734.71103520924,Atlanta (GA)
T-3014,D-61,2017-09-15,409,9251.9718610021,Atlanta (GA)
T-3015,D-61,2017-10-29,731,13652.40843527148,Atlanta (GA)
T-3016,D-61,2017-11-20,803,19741.478186026918,Atlanta (GA)
T-3017,D-61,2017-12-16,861,22746.85200516028,Atlanta (GA)
T-3018,D-61,2017-12-29,453,1170.9728054078666,Atlanta (GA)
T-3019,D-61,2017-12-22,2109,38606.4738164006,Atlanta (GA)
T-3020,D-61,2018-01-13,646,16748.58481019682,Atlanta (GA)
T-3021,D-61,2017-11-10,2374,38511.40977475563,Atlanta (GA)
T-3022,D-61,2018-01-02,4562,68855.76848674653,Atlanta (GA)
T-3023,D-61,2017-09-02,867,19522.01358144226,Atlanta (GA)
T-3024,D-61,2018-01-13,2178,40743.78843337719,Atlanta (GA)
T-3025,D-61,2017-10-01,918,12344.07826883726,Atlanta (GA)
T-3026,D-61,2017-12-25,1827,27039.434125575102,Atlanta (GA)
T-3027,D-61,2017-10-23,2207,44266.64683228388,Atlanta (GA)
T-3028,D-61,2017-09-15,518,2028.6506579000927,Atlanta (GA)
T-3029,D-61,2017-09-15,1429,25022.63401436269,Atlanta (GA)
T-3030,D-61,2018-01-04,747,11880.151538125065,Atlanta (GA)
T-3031,D-61,2017-11-26,642,13573.152674421362,Atlanta (GA)
T-3032,D-61,2017-10-07,4506,141837.4273584151,Atlanta (GA)
T-3033,D-61,2018-01-08,788,12944.073118753256,Atlanta (GA)
T-3034,D-61,2017-11-18,771,15102.107967152266,Atlanta (GA)
T-3035,D-61,2017-10-08,1033,23488.32616703073,Atlanta (GA)
T-3036,D-61,2017-09-30,326,1578.267748294743,Atlanta (GA)
T-3037,D-61,2017-09-29,885,18218.298997041773,Atlanta (GA)
T-3038,D-61,2017-12-29,14094,305966.40227539995,Atlanta (GA)
T-3039,D-61,2017-12-15,541,9238.822639750582,Atlanta (GA)
T-3040,D-61,2017-08-19,668,13705.122678127058,Atlanta (GA)
T-3041,D-61,2018-01-15,560,11556.91358683593,Atlanta (GA)
T-3042,D-61,2017-09-30,349,10086.981636215369,Atlanta (GA)
T-3043,D-61,2017-11-20,1047,23173.23493574324,Atlanta (GA)
T-3044,D-61,2017-11-29,698,19486.159478146288,Atlanta (GA)
T-3045,D-61,2017-12-17,2218,39624.319896615874,Atlanta (GA)
T-3046,D-61,2017-09-22,2384,46012.59180440198,Atlanta (GA)
T-3047,D-61,2017-10-29,869,14504.48996546872,Atlanta (GA)
T-3048,D-61,2017-09-24,820,21060.93058805192,Atlanta (GA)
T-3049,D-61,2017-10-21,962,22423.12209018317,Atlanta (GA)
T-3050,D-61,2017-11-04,682,18735.44411941804,Atlanta (GA)
T-3051,D-62,2017-10-25,955,23752.01245630842,Atlanta (GA)
T-3052,D-62,2017-12-19,1232,25543.408190061724,Atlanta (GA)
T-3053,D-62,2017-11-07,1003,24296.104516055675,Atlanta (GA)
T-3054,D-62,2017-10-18,1024,23753.93208178116,Atlanta (GA)
T-3055,D-62,2018-03-16,1389,27875.83488397697,Atlanta (GA)
T-3056,D-62,2018-01-26,1082,24255.22767716458,Atlanta (GA)
T-3057,D-62,2018-01-24,1285,26737.72749649051,Atlanta (GA)
T-3058,D-62,2018-03-11,1141,23665.97554380361,Atlanta (GA)
T-3059,D-62,2018-03-06,1582,29990.745871034163,Atlanta (GA)
T-3060,D-62,2018-02-19,1133,25374.39183964382,Atlanta (GA)
T-3061,D-62,2018-03-21,1167,25020.599480390083,Atlanta (GA)
T-3062,D-62,2018-02-09,1254,25342.5297836115,Atlanta (GA)
T-3063,D-62,2017-10-13,900,25688.688074287253,Atlanta (GA)
T-3064,D-62,2018-03-15,1040,24652.65505302895,Atlanta (GA)
T-3065,D-62,2017-11-16,1004,24071.79719180856,Atlanta (GA)
T-3066,D-62,2017-11-15,1004,24265.821776260003,Atlanta (GA)
T-3067,D-62,2017-12-01,1053,24352.52230896074,Atlanta (GA)
T-3068,D-62,2018-01-25,1088,25656.42861259332,Atlanta (GA)
T-3069,D-62,2017-11-02,935,23368.94170999736,Atlanta (GA)
T-3070,D-62,2018-02-08,1382,29565.29194803928,Atlanta (GA)
T-3071,D-62,2017-12-20,1125,24503.698166797403,Atlanta (GA)
T-3072,D-62,2017-11-14,1103,24730.28013124437,Atlanta (GA)
T-3073,D-62,2017-10-09,710,23438.859925640816,Atlanta (GA)
T-3074,D-62,2017-12-02,1182,25004.780095548653,Atlanta (GA)
T-3075,D-62,2018-03-24,806,19922.375640987622,Atlanta (GA)
T-3076,D-62,2018-03-13,1089,27986.668725095125,Atlanta (GA)
T-3077,D-62,2018-02-21,989,24434.62184072436,Atlanta (GA)
T-3078,D-62,2018-01-19,951,26268.769604130623,Atlanta (GA)
